InputID,Traveller_ID,activity,Traveller_Country,City,location_Type,Travel_Year,Travel_month,month,rating,sentiment_comments
49790,7394,wildlife_nature,Cyprus,Habarana,"National Parks",2018,2,February,5,positive
49795,7398,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,2,February,4,positive
49795,7398,Hiking_climbing,"United Kingdom",Habarana,"National Parks",2018,2,February,4,positive
49795,7398,Relaxing,"United Kingdom",Habarana,"National Parks",2018,2,February,4,positive
49797,7399,wildlife_nature,Australia,Habarana,"National Parks",2018,2,February,5,positive
49801,3277,wildlife_nature,Singapore,Habarana,"National Parks",2018,2,February,5,positive
49802,7401,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,2,February,5,positive
49810,1765,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,1,January,4,positive
49827,7417,Beach_Water_Sports,Australia,Ampara,"National Parks",2017,7,July,3,positive
49827,7417,wildlife_nature,Australia,Ampara,"National Parks",2017,7,July,3,positive
49833,4560,wildlife_nature,Japan,Ampara,"National Parks",2016,8,August,5,positive
49848,7433,wildlife_nature,Australia,Ampara,"National Parks",2015,7,July,3,negative
49865,4795,wildlife_nature,"United Kingdom",Habarana,"National Parks",2020,2,February,5,positive
49873,7449,wildlife_nature,"United Kingdom",Habarana,"National Parks",2019,11,November,5,positive
49877,7450,wildlife_nature,Australia,Habarana,"National Parks",2019,9,September,5,positive
49880,7452,wildlife_nature,"United Arab Emirates",Habarana,"National Parks",2019,4,April,5,positive
49898,7463,wildlife_nature,"United Kingdom",Habarana,"National Parks",2019,4,April,5,positive
49899,2334,wildlife_nature,Australia,Habarana,"National Parks",2019,2,February,4,positive
49905,69,wildlife_nature,Australia,Habarana,"National Parks",2019,3,March,5,positive
49905,69,Sightseeing,Australia,Habarana,"National Parks",2019,3,March,5,positive
49918,4845,wildlife_nature,Australia,Habarana,"National Parks",2019,3,March,5,positive
49922,2051,wildlife_nature,"United Kingdom",Habarana,"National Parks",2019,3,March,5,positive
49923,7474,wildlife_nature,"United States",Habarana,"National Parks",2019,3,March,3,positive
49924,7474,wildlife_nature,"United States",Habarana,"National Parks",2019,3,March,3,positive
49946,7490,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,11,November,1,negative
49946,7490,Relaxing,"United Kingdom",Habarana,"National Parks",2018,11,November,1,negative
49963,7498,wildlife_nature,Australia,Habarana,"National Parks",2018,9,September,5,positive
49980,7510,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,9,September,4,positive
49981,5995,wildlife_nature,Australia,Habarana,"National Parks",2018,9,September,5,positive
49981,5995,Sightseeing,Australia,Habarana,"National Parks",2018,9,September,5,positive
49994,7516,wildlife_nature,Canada,Habarana,"National Parks",2019,2,February,5,positive
50004,4896,wildlife_nature,"United Kingdom",Habarana,"National Parks",2019,1,January,5,positive
50035,7540,wildlife_nature,India,Habarana,"National Parks",2018,5,May,5,positive
50035,7540,Sightseeing,India,Habarana,"National Parks",2018,5,May,5,positive
50036,2811,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,4,April,4,positive
50037,7541,wildlife_nature,India,Habarana,"National Parks",2018,4,April,4,positive
50056,7554,wildlife_nature,India,Habarana,"National Parks",2018,6,June,4,positive
50056,7554,Sightseeing,India,Habarana,"National Parks",2018,6,June,4,positive
50058,2461,wildlife_nature,Australia,Habarana,"National Parks",2018,6,June,5,positive
50060,7556,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,5,May,5,positive
50067,5235,wildlife_nature,"United Kingdom",Habarana,"National Parks",2018,7,July,4,positive
50067,5235,Sightseeing,"United Kingdom",Habarana,"National Parks",2018,7,July,4,positive
50121,7593,Beach_Water_Sports,Australia,Nilaveli,"National Parks",2019,4,April,4,positive
50147,1966,Beach_Water_Sports,"United States",Nilaveli,"National Parks",2017,11,November,5,positive
50147,1966,wildlife_nature,"United States",Nilaveli,"National Parks",2017,11,November,5,positive
50166,7613,wildlife_nature,Belgium,Nilaveli,"National Parks",2018,5,May,5,positive
50185,7620,Beach_Water_Sports,"United Kingdom",Nilaveli,"National Parks",2018,8,August,3,positive
50185,7620,wildlife_nature,"United Kingdom",Nilaveli,"National Parks",2018,8,August,3,positive
50206,7635,wildlife_nature,"United Kingdom",Nilaveli,"National Parks",2017,8,August,4,positive
50270,3104,Beach_Water_Sports,"United Kingdom",Nilaveli,"National Parks",2017,4,April,5,positive
50270,3104,wildlife_nature,"United Kingdom",Nilaveli,"National Parks",2017,4,April,5,positive
50296,7696,wildlife_nature,Malaysia,Embilipitiya,"National Parks",2020,3,March,5,positive
50310,7706,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2020,2,February,5,positive
50313,7709,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2020,2,February,5,positive
50318,7712,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2020,1,January,5,positive
50318,7712,Relaxing,"United Kingdom",Embilipitiya,"National Parks",2020,1,January,5,positive
50329,7718,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2023,2,February,5,positive
50340,7727,wildlife_nature,Austria,Embilipitiya,"National Parks",2020,1,January,5,positive
50340,7727,Sightseeing,Austria,Embilipitiya,"National Parks",2020,1,January,5,positive
50348,7732,wildlife_nature,Canada,Embilipitiya,"National Parks",2020,1,January,5,positive
50368,7745,wildlife_nature,"United Arab Emirates",Embilipitiya,"National Parks",2019,12,December,5,positive
50368,7745,Relaxing,"United Arab Emirates",Embilipitiya,"National Parks",2019,12,December,5,positive
50385,1557,wildlife_nature,Australia,Embilipitiya,"National Parks",2019,11,November,2,negative
50390,7759,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2019,11,November,5,positive
50390,7759,Sightseeing,"United Kingdom",Embilipitiya,"National Parks",2019,11,November,5,positive
50393,7761,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2020,1,January,5,positive
50393,7761,Sightseeing,"United Kingdom",Embilipitiya,"National Parks",2020,1,January,5,positive
50399,7766,wildlife_nature,Nepal,Embilipitiya,"National Parks",2019,12,December,5,positive
50401,7767,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2019,12,December,4,positive
50409,7774,Beach_Water_Sports,Ireland,Embilipitiya,"National Parks",2019,11,November,5,positive
50409,7774,wildlife_nature,Ireland,Embilipitiya,"National Parks",2019,11,November,5,positive
50413,7778,wildlife_nature,Germany,Embilipitiya,"National Parks",2019,10,October,5,positive
50420,4159,wildlife_nature,"United Kingdom",Embilipitiya,"National Parks",2019,10,October,5,positive
50425,7786,wildlife_nature,"United States",Embilipitiya,"National Parks",2019,10,October,5,positive
50425,7786,Sightseeing,"United States",Embilipitiya,"National Parks",2019,10,October,5,positive
50430,7791,wildlife_nature,Belgium,Embilipitiya,"National Parks",2019,10,October,5,positive
50432,7793,wildlife_nature,Latvia,Embilipitiya,"National Parks",2019,10,October,5,positive
50439,7799,wildlife_nature,India,Kalametiya,"Nature & Wildlife Areas",2020,1,January,5,positive
50439,7799,Relaxing,India,Kalametiya,"Nature & Wildlife Areas",2020,1,January,5,positive
50441,7801,wildlife_nature,"New Zealand",Kalametiya,"Nature & Wildlife Areas",2019,9,September,5,positive
50444,7804,wildlife_nature,Laos,Kalametiya,"Nature & Wildlife Areas",2019,4,April,5,positive
50444,7804,Relaxing,Laos,Kalametiya,"Nature & Wildlife Areas",2019,4,April,5,positive
50445,7805,Beach_Water_Sports,Belgium,Kalametiya,"Nature & Wildlife Areas",2019,8,August,5,positive
50445,7805,wildlife_nature,Belgium,Kalametiya,"Nature & Wildlife Areas",2019,8,August,5,positive
50445,7805,Sightseeing,Belgium,Kalametiya,"Nature & Wildlife Areas",2019,8,August,5,positive
50445,7805,Relaxing,Belgium,Kalametiya,"Nature & Wildlife Areas",2019,8,August,5,positive
50449,7809,Beach_Water_Sports,Germany,Kalametiya,"Nature & Wildlife Areas",2020,2,February,5,positive
50449,7809,wildlife_nature,Germany,Kalametiya,"Nature & Wildlife Areas",2020,2,February,5,positive
50449,7809,Relaxing,Germany,Kalametiya,"Nature & Wildlife Areas",2020,2,February,5,positive
50450,5866,wildlife_nature,Poland,Kalametiya,"Nature & Wildlife Areas",2020,2,February,5,positive
50453,7811,Beach_Water_Sports,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2020,1,January,5,positive
50453,7811,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2020,1,January,5,positive
50454,7812,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2020,2,February,5,positive
50454,7812,Relaxing,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2020,2,February,5,positive
50456,7813,wildlife_nature,Switzerland,Kalametiya,"Nature & Wildlife Areas",2020,1,January,5,positive
50459,7816,Beach_Water_Sports,Poland,Kalametiya,"Nature & Wildlife Areas",2019,7,July,5,positive
50459,7816,wildlife_nature,Poland,Kalametiya,"Nature & Wildlife Areas",2019,7,July,5,positive
50475,7829,wildlife_nature,Romania,Kalametiya,"Nature & Wildlife Areas",2019,2,February,5,positive
50477,7831,Beach_Water_Sports,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,1,January,5,positive
50477,7831,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,1,January,5,positive
50479,7832,Beach_Water_Sports,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50479,7832,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50479,7832,Relaxing,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50480,7833,wildlife_nature,"Czech Republic",Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50482,7835,Beach_Water_Sports,"United States",Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50482,7835,wildlife_nature,"United States",Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50484,7837,Beach_Water_Sports,Canada,Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50484,7837,wildlife_nature,Canada,Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50484,7837,Hiking_climbing,Canada,Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50484,7837,Relaxing,Canada,Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50487,2734,Beach_Water_Sports,Singapore,Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50487,2734,wildlife_nature,Singapore,Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50487,2734,Relaxing,Singapore,Kalametiya,"Nature & Wildlife Areas",2018,12,December,5,positive
50488,7840,wildlife_nature,Netherlands,Kalametiya,"Nature & Wildlife Areas",2019,4,April,5,positive
50489,7841,wildlife_nature,Canada,Kalametiya,"Nature & Wildlife Areas",2019,4,April,5,positive
50489,7841,Relaxing,Canada,Kalametiya,"Nature & Wildlife Areas",2019,4,April,5,positive
50498,5210,Beach_Water_Sports,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,3,March,5,positive
50498,5210,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,3,March,5,positive
50498,5210,Relaxing,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,3,March,5,positive
50500,7848,Beach_Water_Sports,Germany,Kalametiya,"Nature & Wildlife Areas",2019,2,February,5,positive
50500,7848,wildlife_nature,Germany,Kalametiya,"Nature & Wildlife Areas",2019,2,February,5,positive
50503,7850,wildlife_nature,China,Kalametiya,"Nature & Wildlife Areas",2023,2,February,5,positive
50503,7850,Relaxing,China,Kalametiya,"Nature & Wildlife Areas",2023,2,February,5,positive
50507,7853,wildlife_nature,NULL,Kalametiya,"Nature & Wildlife Areas",2022,1,January,5,positive
50515,7861,Beach_Water_Sports,"United States",Kalametiya,"Nature & Wildlife Areas",2018,8,August,5,positive
50515,7861,wildlife_nature,"United States",Kalametiya,"Nature & Wildlife Areas",2018,8,August,5,positive
50519,7865,Beach_Water_Sports,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2018,7,July,5,positive
50519,7865,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2018,7,July,5,positive
50536,7879,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2018,11,November,5,positive
50536,7879,Sightseeing,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2018,11,November,5,positive
50545,7887,Beach_Water_Sports,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,1,January,5,positive
50545,7887,wildlife_nature,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,1,January,5,positive
50545,7887,Sightseeing,"United Kingdom",Kalametiya,"Nature & Wildlife Areas",2019,1,January,5,positive
50549,7891,Beach_Water_Sports,"New Zealand",Kalametiya,"Nature & Wildlife Areas",2019,1,January,5,positive
50549,7891,wildlife_nature,"New Zealand",Kalametiya,"Nature & Wildlife Areas",2019,1,January,5,positive
50556,7898,Beach_Water_Sports,Austria,Kalametiya,"Nature & Wildlife Areas",2018,3,March,5,positive
50556,7898,wildlife_nature,Austria,Kalametiya,"Nature & Wildlife Areas",2018,3,March,5,positive
50565,7906,wildlife_nature,Denmark,Kalametiya,"Nature & Wildlife Areas",2018,2,February,5,positive
50567,7908,Beach_Water_Sports,France,Kalametiya,"Nature & Wildlife Areas",2018,2,February,5,positive
50567,7908,wildlife_nature,France,Kalametiya,"Nature & Wildlife Areas",2018,2,February,5,positive
50569,5693,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2019,12,December,5,positive
50570,5953,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2019,10,October,5,positive
50580,2218,wildlife_nature,Australia,Sigiriya,"Nature & Wildlife Areas",2019,3,March,5,positive
50586,7916,wildlife_nature,"United Arab Emirates",Sigiriya,"Nature & Wildlife Areas",2018,6,June,4,positive
50589,7917,wildlife_nature,"United States",Sigiriya,"Nature & Wildlife Areas",2018,4,April,5,positive
50590,5666,wildlife_nature,Spain,Sigiriya,"Nature & Wildlife Areas",2018,4,April,4,positive
50604,4046,wildlife_nature,Malta,Sigiriya,"Nature & Wildlife Areas",2018,2,February,5,positive
50609,7932,wildlife_nature,Australia,Sigiriya,"Nature & Wildlife Areas",2018,1,January,5,positive
50612,7934,wildlife_nature,France,Sigiriya,"Nature & Wildlife Areas",2017,12,December,5,positive
50612,7934,Religious,France,Sigiriya,"Nature & Wildlife Areas",2017,12,December,5,positive
50620,824,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2018,9,September,5,positive
50627,7945,wildlife_nature,Romania,Sigiriya,"Nature & Wildlife Areas",2018,6,June,5,positive
50634,7255,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2019,1,January,4,positive
50648,7958,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2018,9,September,5,positive
50653,7962,wildlife_nature,India,Sigiriya,"Nature & Wildlife Areas",2017,10,October,4,positive
50653,7962,Sightseeing,India,Sigiriya,"Nature & Wildlife Areas",2017,10,October,4,positive
50657,7964,wildlife_nature,Qatar,Sigiriya,"Nature & Wildlife Areas",2017,9,September,3,positive
50679,7982,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2017,8,August,5,positive
50705,2423,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2017,5,May,5,positive
50724,3829,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2016,12,December,5,positive
50724,3829,Sightseeing,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2016,12,December,5,positive
50726,6815,wildlife_nature,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2016,10,October,3,positive
50726,6815,Sightseeing,"United Kingdom",Sigiriya,"Nature & Wildlife Areas",2016,10,October,3,positive
50727,2493,wildlife_nature,"United States",Sigiriya,"Nature & Wildlife Areas",2016,11,November,5,positive
50735,8022,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2023,3,March,2,positive
50737,8024,wildlife_nature,"United States",Pinnawala,"Nature & Wildlife Areas",2023,2,February,5,positive
50739,8026,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2023,2,February,1,negative
50739,8026,Relaxing,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2023,2,February,1,negative
50740,8027,wildlife_nature,India,Pinnawala,"Nature & Wildlife Areas",2023,2,February,3,positive
50744,8031,wildlife_nature,Lithuania,Pinnawala,"Nature & Wildlife Areas",2022,12,December,2,positive
50749,8035,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2022,1,January,3,positive
50755,8039,wildlife_nature,India,Pinnawala,"Nature & Wildlife Areas",2022,3,March,5,positive
50760,8042,wildlife_nature,Ireland,Pinnawala,"Nature & Wildlife Areas",2020,1,January,1,negative
50760,8042,Hiking_climbing,Ireland,Pinnawala,"Nature & Wildlife Areas",2020,1,January,1,negative
50762,5989,wildlife_nature,India,Pinnawala,"Nature & Wildlife Areas",2019,12,December,4,positive
50764,5119,wildlife_nature,India,Pinnawala,"Nature & Wildlife Areas",2019,12,December,5,positive
50777,5122,Beach_Water_Sports,Poland,Pinnawala,"Nature & Wildlife Areas",2020,2,February,5,positive
50777,5122,wildlife_nature,Poland,Pinnawala,"Nature & Wildlife Areas",2020,2,February,5,positive
50777,5122,Sightseeing,Poland,Pinnawala,"Nature & Wildlife Areas",2020,2,February,5,positive
50785,8056,wildlife_nature,Germany,Pinnawala,"Nature & Wildlife Areas",2019,12,December,1,positive
50797,1237,wildlife_nature,Australia,Pinnawala,"Nature & Wildlife Areas",2020,2,February,3,positive
50808,8067,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,7,July,3,positive
50817,8074,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,8,August,1,positive
50817,8074,Relaxing,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,8,August,1,positive
50828,4839,wildlife_nature,"United States",Pinnawala,"Nature & Wildlife Areas",2019,3,March,3,positive
50828,4839,Hiking_climbing,"United States",Pinnawala,"Nature & Wildlife Areas",2019,3,March,3,positive
50843,8087,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,3,March,5,negative
50843,8087,Relaxing,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,3,March,5,negative
50847,8089,wildlife_nature,Canada,Pinnawala,"Nature & Wildlife Areas",2019,3,March,1,positive
50852,8094,wildlife_nature,Vietnam,Pinnawala,"Nature & Wildlife Areas",2019,1,January,3,positive
50853,8095,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,3,March,1,positive
50853,8095,Hiking_climbing,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,3,March,1,positive
50884,8111,wildlife_nature,Australia,Pinnawala,"Nature & Wildlife Areas",2019,1,January,1,positive
50886,3952,wildlife_nature,Australia,Pinnawala,"Nature & Wildlife Areas",2019,1,January,1,positive
50896,8116,wildlife_nature,Australia,Pinnawala,"Nature & Wildlife Areas",2019,10,October,5,positive
50897,5944,wildlife_nature,India,Pinnawala,"Nature & Wildlife Areas",2019,10,October,3,negative
50898,5943,Beach_Water_Sports,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,10,October,4,positive
50898,5943,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,10,October,4,positive
50898,5943,Relaxing,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,10,October,4,positive
50910,8122,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,1,January,2,positive
50910,8122,Hiking_climbing,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2019,1,January,2,positive
50913,8123,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,12,December,1,positive
50915,8124,wildlife_nature,"United States",Pinnawala,"Nature & Wildlife Areas",2018,11,November,1,negative
50916,8125,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,12,December,3,positive
50925,8130,wildlife_nature,"United Arab Emirates",Pinnawala,"Nature & Wildlife Areas",2018,12,December,3,positive
50925,8130,Religious,"United Arab Emirates",Pinnawala,"Nature & Wildlife Areas",2018,12,December,3,positive
50940,8141,wildlife_nature,"United Arab Emirates",Pinnawala,"Nature & Wildlife Areas",2018,12,December,2,positive
50941,3214,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,11,November,2,positive
50944,8144,wildlife_nature,Finland,Pinnawala,"Nature & Wildlife Areas",2018,7,July,1,negative
50978,8159,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,10,October,3,negative
50986,8165,wildlife_nature,Netherlands,Pinnawala,"Nature & Wildlife Areas",2018,10,October,1,negative
51014,8186,wildlife_nature,"New Zealand",Pinnawala,"Nature & Wildlife Areas",2018,4,April,4,positive
51014,8186,Hiking_climbing,"New Zealand",Pinnawala,"Nature & Wildlife Areas",2018,4,April,4,positive
51015,8187,wildlife_nature,"United States",Pinnawala,"Nature & Wildlife Areas",2018,6,June,5,positive
51022,5709,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,2,February,4,positive
51024,8194,wildlife_nature,Qatar,Pinnawala,"Nature & Wildlife Areas",2018,6,June,4,positive
51043,8207,wildlife_nature,Spain,Pinnawala,"Nature & Wildlife Areas",2017,9,September,5,positive
51045,1719,wildlife_nature,Canada,Pinnawala,"Nature & Wildlife Areas",2018,7,July,4,negative
51045,1719,Hiking_climbing,Canada,Pinnawala,"Nature & Wildlife Areas",2018,7,July,4,negative
51062,8219,wildlife_nature,Denmark,Pinnawala,"Nature & Wildlife Areas",2019,2,February,1,positive
51082,8235,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,5,May,4,positive
51087,8238,wildlife_nature,Malaysia,Pinnawala,"Nature & Wildlife Areas",2018,4,April,1,positive
51092,2809,wildlife_nature,India,Pinnawala,"Nature & Wildlife Areas",2018,5,May,5,positive
51092,2809,Relaxing,India,Pinnawala,"Nature & Wildlife Areas",2018,5,May,5,positive
51095,2811,wildlife_nature,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,4,April,5,positive
51095,2811,Hiking_climbing,"United Kingdom",Pinnawala,"Nature & Wildlife Areas",2018,4,April,5,positive
51196,8317,wildlife_nature,"United States",Galle,"Nature & Wildlife Areas",2018,8,August,4,positive
51203,8321,wildlife_nature,Ireland,Galle,"Nature & Wildlife Areas",2018,9,September,5,positive
51203,8321,Relaxing,Ireland,Galle,"Nature & Wildlife Areas",2018,9,September,5,positive
51256,2442,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2019,3,March,5,positive
51256,2442,Hiking_climbing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2019,3,March,5,positive
51256,2442,Relaxing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2019,3,March,5,positive
51258,7085,wildlife_nature,Australia,Deniyaya,"Nature & Wildlife Areas",2019,4,April,4,positive
51269,8365,wildlife_nature,China,Deniyaya,"Nature & Wildlife Areas",2019,2,February,4,positive
51269,8365,Hiking_climbing,China,Deniyaya,"Nature & Wildlife Areas",2019,2,February,4,positive
51271,8367,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2019,2,February,5,positive
51271,8367,Hiking_climbing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2019,2,February,5,positive
51275,3512,wildlife_nature,Australia,Deniyaya,"Nature & Wildlife Areas",2018,12,December,3,positive
51275,3512,Hiking_climbing,Australia,Deniyaya,"Nature & Wildlife Areas",2018,12,December,3,positive
51275,3512,Sightseeing,Australia,Deniyaya,"Nature & Wildlife Areas",2018,12,December,3,positive
51277,8371,wildlife_nature,"United States",Deniyaya,"Nature & Wildlife Areas",2018,11,November,4,positive
51278,1373,wildlife_nature,India,Deniyaya,"Nature & Wildlife Areas",2018,8,August,3,positive
51281,8185,wildlife_nature,Netherlands,Deniyaya,"Nature & Wildlife Areas",2018,6,June,5,positive
51284,590,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2018,4,April,4,positive
51284,590,Hiking_climbing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2018,4,April,4,positive
51284,590,Sightseeing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2018,4,April,4,positive
51286,8376,wildlife_nature,Belgium,Deniyaya,"Nature & Wildlife Areas",2018,3,March,3,positive
51286,8376,Hiking_climbing,Belgium,Deniyaya,"Nature & Wildlife Areas",2018,3,March,3,positive
51286,8376,Sightseeing,Belgium,Deniyaya,"Nature & Wildlife Areas",2018,3,March,3,positive
51286,8376,Relaxing,Belgium,Deniyaya,"Nature & Wildlife Areas",2018,3,March,3,positive
51287,6707,wildlife_nature,Ethiopia,Deniyaya,"Nature & Wildlife Areas",2017,9,September,4,positive
51287,6707,Sightseeing,Ethiopia,Deniyaya,"Nature & Wildlife Areas",2017,9,September,4,positive
51298,8386,wildlife_nature,Netherlands,Deniyaya,"Nature & Wildlife Areas",2018,2,February,4,positive
51303,2631,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2018,2,February,5,positive
51305,8392,wildlife_nature,Netherlands,Deniyaya,"Nature & Wildlife Areas",2017,3,March,5,positive
51305,8392,Hiking_climbing,Netherlands,Deniyaya,"Nature & Wildlife Areas",2017,3,March,5,positive
51320,8403,wildlife_nature,India,Deniyaya,"Nature & Wildlife Areas",2016,2,February,5,positive
51323,8406,Beach_Water_Sports,Qatar,Deniyaya,"Nature & Wildlife Areas",2017,1,January,4,positive
51323,8406,wildlife_nature,Qatar,Deniyaya,"Nature & Wildlife Areas",2017,1,January,4,positive
51323,8406,Hiking_climbing,Qatar,Deniyaya,"Nature & Wildlife Areas",2017,1,January,4,positive
51323,8406,Sightseeing,Qatar,Deniyaya,"Nature & Wildlife Areas",2017,1,January,4,positive
51329,4550,wildlife_nature,India,Deniyaya,"Nature & Wildlife Areas",2016,12,December,5,positive
51329,4550,Sightseeing,India,Deniyaya,"Nature & Wildlife Areas",2016,12,December,5,positive
51341,7141,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2017,4,April,4,positive
51345,3331,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,9,September,5,positive
51345,3331,Relaxing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,9,September,5,positive
51351,2583,Beach_Water_Sports,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,8,August,4,positive
51351,2583,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,8,August,4,positive
51351,2583,Hiking_climbing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,8,August,4,positive
51351,2583,Biking_cycling,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,8,August,4,positive
51351,2583,Sightseeing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2016,8,August,4,positive
51353,8422,wildlife_nature,Germany,Deniyaya,"Nature & Wildlife Areas",2016,8,August,5,positive
51359,3909,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2015,11,November,5,positive
51359,3909,Hiking_climbing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2015,11,November,5,positive
51365,8429,wildlife_nature,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2015,9,September,5,positive
51365,8429,Hiking_climbing,"United Kingdom",Deniyaya,"Nature & Wildlife Areas",2015,9,September,5,positive
