InputID,Traveller_ID,Location_Name,Rating
54823,9950,"Gangaramaya (Vihara) Buddhist Temple",4
54824,9951,"Gangaramaya (Vihara) Buddhist Temple",5
54825,9952,"Gangaramaya (Vihara) Buddhist Temple",3
54826,9953,"Gangaramaya (Vihara) Buddhist Temple",5
54827,9954,"Gangaramaya (Vihara) Buddhist Temple",2
54828,9955,"Gangaramaya (Vihara) Buddhist Temple",5
54829,3973,"Gangaramaya (Vihara) Buddhist Temple",5
54830,9956,"Gangaramaya (Vihara) Buddhist Temple",5
54831,5610,"Gangaramaya (Vihara) Buddhist Temple",4
54832,9957,"Gangaramaya (Vihara) Buddhist Temple",5
54833,5141,"Gangaramaya (Vihara) Buddhist Temple",2
54834,1345,"Gangaramaya (Vihara) Buddhist Temple",5
54835,6289,"Gangaramaya (Vihara) Buddhist Temple",5
54836,249,"Gangaramaya (Vihara) Buddhist Temple",4
54837,9882,"Gangaramaya (Vihara) Buddhist Temple",5
54838,5770,"Gangaramaya (Vihara) Buddhist Temple",2
54839,9958,"Gangaramaya (Vihara) Buddhist Temple",5
54840,9959,"Gangaramaya (Vihara) Buddhist Temple",5
54841,9960,"Gangaramaya (Vihara) Buddhist Temple",5
54842,6292,"Gangaramaya (Vihara) Buddhist Temple",3
54843,1543,"Gangaramaya (Vihara) Buddhist Temple",5
54844,5585,"Gangaramaya (Vihara) Buddhist Temple",4
54845,1548,"Gangaramaya (Vihara) Buddhist Temple",5
54846,1549,"Gangaramaya (Vihara) Buddhist Temple",3
54847,8906,"Gangaramaya (Vihara) Buddhist Temple",4
54848,9961,"Gangaramaya (Vihara) Buddhist Temple",4
54849,9962,"Gangaramaya (Vihara) Buddhist Temple",4
54850,9963,"Gangaramaya (Vihara) Buddhist Temple",5
54851,9143,"Gangaramaya (Vihara) Buddhist Temple",3
54852,9964,"Gangaramaya (Vihara) Buddhist Temple",5
54853,4837,"Gangaramaya (Vihara) Buddhist Temple",5
54854,2058,"Gangaramaya (Vihara) Buddhist Temple",3
54855,9965,"Gangaramaya (Vihara) Buddhist Temple",5
54856,9966,"Gangaramaya (Vihara) Buddhist Temple",5
54857,451,"Gangaramaya (Vihara) Buddhist Temple",5
54858,9967,"Gangaramaya (Vihara) Buddhist Temple",5
54859,1985,"Gangaramaya (Vihara) Buddhist Temple",5
54860,9968,"Gangaramaya (Vihara) Buddhist Temple",4
54861,9969,"Gangaramaya (Vihara) Buddhist Temple",4
54862,9970,"Gangaramaya (Vihara) Buddhist Temple",4
54863,9971,"Gangaramaya (Vihara) Buddhist Temple",5
54864,9972,"Gangaramaya (Vihara) Buddhist Temple",5
54865,9973,"Gangaramaya (Vihara) Buddhist Temple",5
54866,5219,"Gangaramaya (Vihara) Buddhist Temple",4
54867,9974,"Gangaramaya (Vihara) Buddhist Temple",3
54868,9975,"Gangaramaya (Vihara) Buddhist Temple",4
54869,9976,"Gangaramaya (Vihara) Buddhist Temple",5
54870,9977,"Gangaramaya (Vihara) Buddhist Temple",5
54871,6286,"Gangaramaya (Vihara) Buddhist Temple",5
54872,9978,"Gangaramaya (Vihara) Buddhist Temple",5
54873,2014,"Gangaramaya (Vihara) Buddhist Temple",4
54874,9885,"Gangaramaya (Vihara) Buddhist Temple",5
54875,285,"Gangaramaya (Vihara) Buddhist Temple",5
54876,2217,"Gangaramaya (Vihara) Buddhist Temple",5
54877,3431,"Gangaramaya (Vihara) Buddhist Temple",5
54878,9979,"Gangaramaya (Vihara) Buddhist Temple",5
54879,8979,"Gangaramaya (Vihara) Buddhist Temple",2
54880,2019,"Gangaramaya (Vihara) Buddhist Temple",5
54881,2343,"Gangaramaya (Vihara) Buddhist Temple",3
54882,9980,"Gangaramaya (Vihara) Buddhist Temple",5
54883,4941,"Gangaramaya (Vihara) Buddhist Temple",5
54884,6422,"Gangaramaya (Vihara) Buddhist Temple",5
54885,9981,"Gangaramaya (Vihara) Buddhist Temple",5
54886,9982,"Gangaramaya (Vihara) Buddhist Temple",3
54887,259,"Gangaramaya (Vihara) Buddhist Temple",5
54888,9983,"Gangaramaya (Vihara) Buddhist Temple",4
54889,9400,"Gangaramaya (Vihara) Buddhist Temple",5
54890,4936,"Gangaramaya (Vihara) Buddhist Temple",4
54891,5167,"Gangaramaya (Vihara) Buddhist Temple",4
54892,9886,"Gangaramaya (Vihara) Buddhist Temple",4
54893,9984,"Gangaramaya (Vihara) Buddhist Temple",5
54894,9985,"Gangaramaya (Vihara) Buddhist Temple",4
54895,9777,"Gangaramaya (Vihara) Buddhist Temple",3
54896,2005,"Gangaramaya (Vihara) Buddhist Temple",4
54897,9986,"Gangaramaya (Vihara) Buddhist Temple",5
54898,9987,"Gangaramaya (Vihara) Buddhist Temple",5
54899,9988,"Gangaramaya (Vihara) Buddhist Temple",4
54900,4258,"Gangaramaya (Vihara) Buddhist Temple",4
54901,9989,"Gangaramaya (Vihara) Buddhist Temple",5
54902,2554,"Gangaramaya (Vihara) Buddhist Temple",4
54903,4839,"Gangaramaya (Vihara) Buddhist Temple",3
54904,2228,"Gangaramaya (Vihara) Buddhist Temple",5
54905,9990,"Gangaramaya (Vihara) Buddhist Temple",5
54906,2333,"Gangaramaya (Vihara) Buddhist Temple",5
54907,1373,"Gangaramaya (Vihara) Buddhist Temple",4
54908,6424,"Gangaramaya (Vihara) Buddhist Temple",4
54909,9991,"Gangaramaya (Vihara) Buddhist Temple",1
54910,2064,"Gangaramaya (Vihara) Buddhist Temple",5
54911,3169,"Gangaramaya (Vihara) Buddhist Temple",3
54912,4799,"Gangaramaya (Vihara) Buddhist Temple",2
54913,9992,"Gangaramaya (Vihara) Buddhist Temple",1
54914,9993,"Gangaramaya (Vihara) Buddhist Temple",4
54915,1616,"Gangaramaya (Vihara) Buddhist Temple",4
54916,5236,"Gangaramaya (Vihara) Buddhist Temple",5
54917,2244,"Gangaramaya (Vihara) Buddhist Temple",3
54918,9994,"Gangaramaya (Vihara) Buddhist Temple",1
54919,9995,"Gangaramaya (Vihara) Buddhist Temple",5
54920,9996,"Gangaramaya (Vihara) Buddhist Temple",4
54921,9997,"Gangaramaya (Vihara) Buddhist Temple",4
54922,4920,"Gangaramaya (Vihara) Buddhist Temple",4
54923,9998,"Gangaramaya (Vihara) Buddhist Temple",5
54924,4017,"Gangaramaya (Vihara) Buddhist Temple",3
54925,1540,"Gangaramaya (Vihara) Buddhist Temple",5
54926,9999,"Gangaramaya (Vihara) Buddhist Temple",5
54927,5706,"Gangaramaya (Vihara) Buddhist Temple",5
54928,6308,"Gangaramaya (Vihara) Buddhist Temple",5
54929,6309,"Gangaramaya (Vihara) Buddhist Temple",4
54930,808,"Gangaramaya (Vihara) Buddhist Temple",5
54931,10000,"Gangaramaya (Vihara) Buddhist Temple",5
54932,10001,"Gangaramaya (Vihara) Buddhist Temple",5
54933,10002,"Gangaramaya (Vihara) Buddhist Temple",5
54934,10003,"Gangaramaya (Vihara) Buddhist Temple",4
54935,10004,"Gangaramaya (Vihara) Buddhist Temple",5
54936,10005,"Gangaramaya (Vihara) Buddhist Temple",4
54937,4873,"Gangaramaya (Vihara) Buddhist Temple",5
54938,10006,"Gangaramaya (Vihara) Buddhist Temple",1
54939,9806,"Gangaramaya (Vihara) Buddhist Temple",5
54940,1592,"Gangaramaya (Vihara) Buddhist Temple",2
54941,8120,"Gangaramaya (Vihara) Buddhist Temple",5
54942,10007,"Gangaramaya (Vihara) Buddhist Temple",4
54943,10008,"Gangaramaya (Vihara) Buddhist Temple",4
54944,10009,"Gangaramaya (Vihara) Buddhist Temple",4
54945,2171,"Gangaramaya (Vihara) Buddhist Temple",5
54946,2033,"Gangaramaya (Vihara) Buddhist Temple",5
54947,10010,"Gangaramaya (Vihara) Buddhist Temple",4
54948,6315,"Gangaramaya (Vihara) Buddhist Temple",4
54949,390,"Gangaramaya (Vihara) Buddhist Temple",4
54950,10011,"Gangaramaya (Vihara) Buddhist Temple",5
54951,10012,"Gangaramaya (Vihara) Buddhist Temple",4
54952,55,"Gangaramaya (Vihara) Buddhist Temple",5
54953,1426,"Gangaramaya (Vihara) Buddhist Temple",5
54954,10013,"Gangaramaya (Vihara) Buddhist Temple",5
54955,8341,"Gangaramaya (Vihara) Buddhist Temple",4
54956,635,"Gangaramaya (Vihara) Buddhist Temple",4
54957,3515,"Gangaramaya (Vihara) Buddhist Temple",4
54958,10014,"Gangaramaya (Vihara) Buddhist Temple",5
54959,5186,"Gangaramaya (Vihara) Buddhist Temple",4
54960,6331,"Gangaramaya (Vihara) Buddhist Temple",3
54961,4911,"Gangaramaya (Vihara) Buddhist Temple",4
54962,10015,"Gangaramaya (Vihara) Buddhist Temple",4
54963,10016,"Gangaramaya (Vihara) Buddhist Temple",5
54964,2186,"Gangaramaya (Vihara) Buddhist Temple",5
54965,10017,"Gangaramaya (Vihara) Buddhist Temple",5
54966,10018,"Gangaramaya (Vihara) Buddhist Temple",2
54967,10019,"Gangaramaya (Vihara) Buddhist Temple",3
54968,6022,"Gangaramaya (Vihara) Buddhist Temple",5
54969,1183,"Gangaramaya (Vihara) Buddhist Temple",5
54970,10020,"Gangaramaya (Vihara) Buddhist Temple",5
54971,6281,"Gangaramaya (Vihara) Buddhist Temple",4
54972,9472,"Gangaramaya (Vihara) Buddhist Temple",4
54973,10021,"Gangaramaya (Vihara) Buddhist Temple",5
54974,10022,"Gangaramaya (Vihara) Buddhist Temple",5
54975,10023,"Gangaramaya (Vihara) Buddhist Temple",5
54976,5112,"Gangaramaya (Vihara) Buddhist Temple",5
54977,10024,"Gangaramaya (Vihara) Buddhist Temple",4
54978,288,"Gangaramaya (Vihara) Buddhist Temple",2
54979,10025,"Gangaramaya (Vihara) Buddhist Temple",4
54980,2313,"Gangaramaya (Vihara) Buddhist Temple",5
54981,10026,"Gangaramaya (Vihara) Buddhist Temple",5
54982,3154,"Gangaramaya (Vihara) Buddhist Temple",4
54983,10027,"Gangaramaya (Vihara) Buddhist Temple",4
54984,10028,"Gangaramaya (Vihara) Buddhist Temple",2
54985,10029,"Gangaramaya (Vihara) Buddhist Temple",1
54986,10030,"Gangaramaya (Vihara) Buddhist Temple",5
54987,5134,"Gangaramaya (Vihara) Buddhist Temple",5
54988,10031,"Gangaramaya (Vihara) Buddhist Temple",4
54989,10032,"Gangaramaya (Vihara) Buddhist Temple",2
54990,10033,"Gangaramaya (Vihara) Buddhist Temple",5
54991,10034,"Gangaramaya (Vihara) Buddhist Temple",5
54992,10035,"Gangaramaya (Vihara) Buddhist Temple",5
54993,10036,"Gangaramaya (Vihara) Buddhist Temple",5
54994,10037,"Gangaramaya (Vihara) Buddhist Temple",5
54995,10038,"Gangaramaya (Vihara) Buddhist Temple",3
54996,1690,"Gangaramaya (Vihara) Buddhist Temple",4
54997,6970,"Gangaramaya (Vihara) Buddhist Temple",5
54998,7062,"Gangaramaya (Vihara) Buddhist Temple",5
54999,1403,"Gangaramaya (Vihara) Buddhist Temple",5
55000,10039,"Gangaramaya (Vihara) Buddhist Temple",4
55001,2202,"Gangaramaya (Vihara) Buddhist Temple",4
55002,1571,"Gangaramaya (Vihara) Buddhist Temple",5
55003,6165,"Gangaramaya (Vihara) Buddhist Temple",4
55004,5197,"Gangaramaya (Vihara) Buddhist Temple",4
55005,10040,"Gangaramaya (Vihara) Buddhist Temple",4
55006,10041,"Gangaramaya (Vihara) Buddhist Temple",5
55007,6025,"Gangaramaya (Vihara) Buddhist Temple",5
55008,10042,"Gangaramaya (Vihara) Buddhist Temple",5
55009,2048,"Gangaramaya (Vihara) Buddhist Temple",5
55010,10043,"Gangaramaya (Vihara) Buddhist Temple",1
55011,10044,"Gangaramaya (Vihara) Buddhist Temple",5
55012,10045,"Gangaramaya (Vihara) Buddhist Temple",4
55013,10046,"Gangaramaya (Vihara) Buddhist Temple",5
55014,3201,"Gangaramaya (Vihara) Buddhist Temple",5
55015,10047,"Gangaramaya (Vihara) Buddhist Temple",5
55016,10048,"Gangaramaya (Vihara) Buddhist Temple",1
55017,10049,"Gangaramaya (Vihara) Buddhist Temple",5
55018,10050,"Gangaramaya (Vihara) Buddhist Temple",5
55019,1219,"Gangaramaya (Vihara) Buddhist Temple",4
55020,10051,"Gangaramaya (Vihara) Buddhist Temple",5
55021,808,"Gangaramaya (Vihara) Buddhist Temple",5
55022,10052,"Gangaramaya (Vihara) Buddhist Temple",4
55023,10053,"Gangaramaya (Vihara) Buddhist Temple",5
55024,8135,"Gangaramaya (Vihara) Buddhist Temple",4
55025,10054,"Gangaramaya (Vihara) Buddhist Temple",4
55026,10055,"Gangaramaya (Vihara) Buddhist Temple",5
55027,6319,"Gangaramaya (Vihara) Buddhist Temple",5
55028,10056,"Gangaramaya (Vihara) Buddhist Temple",5
55029,10057,"Gangaramaya (Vihara) Buddhist Temple",5
55030,10058,"Gangaramaya (Vihara) Buddhist Temple",5
55031,10059,"Gangaramaya (Vihara) Buddhist Temple",4
55032,2034,"Gangaramaya (Vihara) Buddhist Temple",4
55033,3214,"Gangaramaya (Vihara) Buddhist Temple",4
55034,2061,"Gangaramaya (Vihara) Buddhist Temple",2
55035,2042,"Gangaramaya (Vihara) Buddhist Temple",4
55036,8497,"Gangaramaya (Vihara) Buddhist Temple",2
55037,6323,"Gangaramaya (Vihara) Buddhist Temple",4
55038,612,"Gangaramaya (Vihara) Buddhist Temple",4
55039,10060,"Gangaramaya (Vihara) Buddhist Temple",5
55040,6420,"Gangaramaya (Vihara) Buddhist Temple",5
55041,275,"Gangaramaya (Vihara) Buddhist Temple",2
55042,10061,"Gangaramaya (Vihara) Buddhist Temple",5
55043,10062,"Gangaramaya (Vihara) Buddhist Temple",5
55044,6428,"Gangaramaya (Vihara) Buddhist Temple",5
55045,10063,"Gangaramaya (Vihara) Buddhist Temple",4
55046,10064,"Gangaramaya (Vihara) Buddhist Temple",4
55047,10065,"Gangaramaya (Vihara) Buddhist Temple",5
55048,8096,"Gangaramaya (Vihara) Buddhist Temple",4
55049,10066,"Gangaramaya (Vihara) Buddhist Temple",4
55050,3122,"Temple of the Sacred Tooth Relic",3
55051,9047,"Temple of the Sacred Tooth Relic",3
55052,2439,"Temple of the Sacred Tooth Relic",3
55053,4780,"Temple of the Sacred Tooth Relic",4
55054,10067,"Temple of the Sacred Tooth Relic",5
55055,3123,"Temple of the Sacred Tooth Relic",5
55056,10068,"Temple of the Sacred Tooth Relic",5
55057,3961,"Temple of the Sacred Tooth Relic",5
55058,8025,"Temple of the Sacred Tooth Relic",4
55059,10069,"Temple of the Sacred Tooth Relic",5
55060,2515,"Temple of the Sacred Tooth Relic",5
55061,10070,"Temple of the Sacred Tooth Relic",4
55062,3126,"Temple of the Sacred Tooth Relic",4
55063,5897,"Temple of the Sacred Tooth Relic",5
55064,10071,"Temple of the Sacred Tooth Relic",5
55065,10072,"Temple of the Sacred Tooth Relic",2
55066,10073,"Temple of the Sacred Tooth Relic",3
55067,3187,"Temple of the Sacred Tooth Relic",5
55068,1209,"Temple of the Sacred Tooth Relic",3
55069,419,"Temple of the Sacred Tooth Relic",5
55070,10074,"Temple of the Sacred Tooth Relic",4
55071,5957,"Temple of the Sacred Tooth Relic",5
55072,8039,"Temple of the Sacred Tooth Relic",5
55073,4788,"Temple of the Sacred Tooth Relic",5
55074,10075,"Temple of the Sacred Tooth Relic",3
55075,10076,"Temple of the Sacred Tooth Relic",5
55076,10077,"Temple of the Sacred Tooth Relic",5
55077,3135,"Temple of the Sacred Tooth Relic",5
55078,1353,"Temple of the Sacred Tooth Relic",5
55079,4789,"Temple of the Sacred Tooth Relic",4
55080,5861,"Temple of the Sacred Tooth Relic",5
55081,2204,"Temple of the Sacred Tooth Relic",4
55082,5213,"Temple of the Sacred Tooth Relic",4
55083,10078,"Temple of the Sacred Tooth Relic",4
55084,325,"Temple of the Sacred Tooth Relic",4
55085,3140,"Temple of the Sacred Tooth Relic",5
55086,5913,"Temple of the Sacred Tooth Relic",4
55087,2206,"Temple of the Sacred Tooth Relic",5
55088,5214,"Temple of the Sacred Tooth Relic",3
55089,10079,"Temple of the Sacred Tooth Relic",5
55090,9469,"Temple of the Sacred Tooth Relic",5
55091,10080,"Temple of the Sacred Tooth Relic",3
55092,1155,"Temple of the Sacred Tooth Relic",4
55093,1979,"Temple of the Sacred Tooth Relic",5
55094,1980,"Temple of the Sacred Tooth Relic",3
55095,9932,"Temple of the Sacred Tooth Relic",3
55096,328,"Temple of the Sacred Tooth Relic",5
55097,10081,"Temple of the Sacred Tooth Relic",5
55098,444,"Temple of the Sacred Tooth Relic",3
55099,5120,"Temple of the Sacred Tooth Relic",2
55100,10082,"Temple of the Sacred Tooth Relic",4
55101,2210,"Temple of the Sacred Tooth Relic",5
55102,10083,"Temple of the Sacred Tooth Relic",4
55103,10084,"Temple of the Sacred Tooth Relic",4
55104,10085,"Temple of the Sacred Tooth Relic",5
55105,223,"Temple of the Sacred Tooth Relic",4
55106,2181,"Temple of the Sacred Tooth Relic",2
55107,2182,"Temple of the Sacred Tooth Relic",4
55108,5873,"Temple of the Sacred Tooth Relic",4
55109,800,"Temple of the Sacred Tooth Relic",4
55110,10086,"Temple of the Sacred Tooth Relic",3
55111,4794,"Temple of the Sacred Tooth Relic",5
55112,10087,"Temple of the Sacred Tooth Relic",5
55113,4797,"Temple of the Sacred Tooth Relic",3
55114,10088,"Temple of the Sacred Tooth Relic",5
55115,643,"Temple of the Sacred Tooth Relic",5
55116,2193,"Temple of the Sacred Tooth Relic",5
55117,10089,"Temple of the Sacred Tooth Relic",2
55118,4798,"Temple of the Sacred Tooth Relic",3
55119,4799,"Temple of the Sacred Tooth Relic",3
55120,3191,"Temple of the Sacred Tooth Relic",5
55121,10090,"Temple of the Sacred Tooth Relic",3
55122,10091,"Temple of the Sacred Tooth Relic",3
55123,5459,"Temple of the Sacred Tooth Relic",3
55124,10092,"Temple of the Sacred Tooth Relic",5
55125,10093,"Temple of the Sacred Tooth Relic",3
55126,10094,"Temple of the Sacred Tooth Relic",5
55127,5837,"Temple of the Sacred Tooth Relic",5
55128,10095,"Temple of the Sacred Tooth Relic",5
55129,9399,"Temple of the Sacred Tooth Relic",4
55130,10096,"Temple of the Sacred Tooth Relic",3
55131,10097,"Temple of the Sacred Tooth Relic",2
55132,8982,"Temple of the Sacred Tooth Relic",4
55133,10098,"Temple of the Sacred Tooth Relic",5
55134,10099,"Temple of the Sacred Tooth Relic",4
55135,3966,"Temple of the Sacred Tooth Relic",4
55136,2194,"Temple of the Sacred Tooth Relic",3
55137,4801,"Temple of the Sacred Tooth Relic",3
55138,10100,"Temple of the Sacred Tooth Relic",5
55139,1351,"Temple of the Sacred Tooth Relic",4
55140,10101,"Temple of the Sacred Tooth Relic",3
55141,1516,"Temple of the Sacred Tooth Relic",3
55142,10102,"Temple of the Sacred Tooth Relic",4
55143,10103,"Temple of the Sacred Tooth Relic",5
55144,2187,"Temple of the Sacred Tooth Relic",5
55145,10104,"Temple of the Sacred Tooth Relic",3
55146,10105,"Temple of the Sacred Tooth Relic",5
55147,5971,"Temple of the Sacred Tooth Relic",5
55148,6332,"Temple of the Sacred Tooth Relic",5
55149,1520,"Temple of the Sacred Tooth Relic",5
55150,2188,"Temple of the Sacred Tooth Relic",4
55151,2189,"Temple of the Sacred Tooth Relic",4
55152,7209,"Temple of the Sacred Tooth Relic",4
55153,10106,"Temple of the Sacred Tooth Relic",4
55154,7711,"Temple of the Sacred Tooth Relic",4
55155,10107,"Temple of the Sacred Tooth Relic",1
55156,2190,"Temple of the Sacred Tooth Relic",4
55157,4913,"Temple of the Sacred Tooth Relic",4
55158,2973,"Temple of the Sacred Tooth Relic",4
55159,5129,"Temple of the Sacred Tooth Relic",5
55160,6277,"Temple of the Sacred Tooth Relic",5
55161,1989,"Temple of the Sacred Tooth Relic",3
55162,2309,"Temple of the Sacred Tooth Relic",2
55163,5580,"Temple of the Sacred Tooth Relic",3
55164,10108,"Temple of the Sacred Tooth Relic",3
55165,1990,"Temple of the Sacred Tooth Relic",3
55166,5909,"Temple of the Sacred Tooth Relic",3
55167,2310,"Temple of the Sacred Tooth Relic",5
55168,10109,"Temple of the Sacred Tooth Relic",3
55169,287,"Temple of the Sacred Tooth Relic",5
55170,2315,"Temple of the Sacred Tooth Relic",5
55171,10110,"Temple of the Sacred Tooth Relic",5
55172,3153,"Temple of the Sacred Tooth Relic",2
55173,1331,"Temple of the Sacred Tooth Relic",5
55174,10111,"Temple of the Sacred Tooth Relic",5
55175,5979,"Temple of the Sacred Tooth Relic",5
55176,4776,"Temple of the Sacred Tooth Relic",3
55177,10112,"Temple of the Sacred Tooth Relic",5
55178,4813,"Temple of the Sacred Tooth Relic",4
55179,10113,"Temple of the Sacred Tooth Relic",4
55180,2023,"Temple of the Sacred Tooth Relic",3
55181,423,"Temple of the Sacred Tooth Relic",4
55182,3156,"Temple of the Sacred Tooth Relic",3
55183,10114,"Temple of the Sacred Tooth Relic",4
55184,5999,"Temple of the Sacred Tooth Relic",5
55185,2319,"Temple of the Sacred Tooth Relic",4
55186,10115,"Temple of the Sacred Tooth Relic",5
55187,6066,"Temple of the Sacred Tooth Relic",5
55188,298,"Temple of the Sacred Tooth Relic",3
55189,10116,"Temple of the Sacred Tooth Relic",5
55190,5993,"Temple of the Sacred Tooth Relic",3
55191,9109,"Temple of the Sacred Tooth Relic",5
55192,5689,"Temple of the Sacred Tooth Relic",5
55193,5136,"Temple of the Sacred Tooth Relic",4
55194,5925,"Temple of the Sacred Tooth Relic",4
55195,1061,"Temple of the Sacred Tooth Relic",5
55196,10117,"Temple of the Sacred Tooth Relic",2
55197,4816,"Temple of the Sacred Tooth Relic",5
55198,9937,"Temple of the Sacred Tooth Relic",5
55199,2321,"Temple of the Sacred Tooth Relic",5
55200,655,"Temple of the Sacred Tooth Relic",3
55201,10118,"Temple of the Sacred Tooth Relic",5
55202,10119,"Temple of the Sacred Tooth Relic",5
55203,1985,"Temple of the Sacred Tooth Relic",5
55204,10120,"Temple of the Sacred Tooth Relic",4
55205,5937,"Temple of the Sacred Tooth Relic",5
55206,10121,"Temple of the Sacred Tooth Relic",5
55207,2032,"Temple of the Sacred Tooth Relic",5
55208,10122,"Temple of the Sacred Tooth Relic",5
55209,4805,"Temple of the Sacred Tooth Relic",5
55210,451,"Temple of the Sacred Tooth Relic",5
55211,1204,"Temple of the Sacred Tooth Relic",5
55212,5217,"Temple of the Sacred Tooth Relic",3
55213,10123,"Temple of the Sacred Tooth Relic",4
55214,2234,"Temple of the Sacred Tooth Relic",3
55215,454,"Temple of the Sacred Tooth Relic",5
55216,322,"Temple of the Sacred Tooth Relic",4
55217,10124,"Temple of the Sacred Tooth Relic",5
55218,10125,"Temple of the Sacred Tooth Relic",5
55219,3162,"Temple of the Sacred Tooth Relic",4
55220,10126,"Temple of the Sacred Tooth Relic",5
55221,2236,"Temple of the Sacred Tooth Relic",4
55222,10127,"Temple of the Sacred Tooth Relic",5
55223,10128,"Temple of the Sacred Tooth Relic",3
55224,735,"Temple of the Sacred Tooth Relic",5
55225,10129,"Temple of the Sacred Tooth Relic",3
55226,10130,"Temple of the Sacred Tooth Relic",4
55227,5610,"Temple of the Sacred Tooth Relic",4
55228,2237,"Temple of the Sacred Tooth Relic",4
55229,5953,"Temple of the Sacred Tooth Relic",5
55230,3502,"Temple of the Sacred Tooth Relic",3
55231,8117,"Temple of the Sacred Tooth Relic",4
55232,7450,"Temple of the Sacred Tooth Relic",4
55233,3999,"Temple of the Sacred Tooth Relic",3
55234,7404,"Temple of the Sacred Tooth Relic",5
55235,10131,"Temple of the Sacred Tooth Relic",2
55236,7290,"Temple of the Sacred Tooth Relic",5
55237,1017,"Temple of the Sacred Tooth Relic",1
55238,1994,"Temple of the Sacred Tooth Relic",5
55239,2238,"Temple of the Sacred Tooth Relic",3
55240,10132,"Temple of the Sacred Tooth Relic",3
55241,5140,"Temple of the Sacred Tooth Relic",4
55242,10133,"Temple of the Sacred Tooth Relic",5
55243,4201,"Temple of the Sacred Tooth Relic",4
55244,10134,"Temple of the Sacred Tooth Relic",3
55245,10135,"Temple of the Sacred Tooth Relic",5
55246,10136,"Temple of the Sacred Tooth Relic",1
55247,10137,"Temple of the Sacred Tooth Relic",5
55248,10138,"Temple of the Sacred Tooth Relic",5
55249,10139,"Temple of the Sacred Tooth Relic",5
55250,2130,"Temple of the Sacred Tooth Relic",4
55251,10140,"Temple of the Sacred Tooth Relic",5
55252,10141,"Temple of the Sacred Tooth Relic",5
55253,4783,"Temple of the Sacred Tooth Relic",4
55254,3129,"Temple of the Sacred Tooth Relic",4
55255,9773,"Temple of the Sacred Tooth Relic",3
55256,8490,"Temple of the Sacred Tooth Relic",5
55257,10142,"Temple of the Sacred Tooth Relic",5
55258,8617,"Temple of the Sacred Tooth Relic",5
55259,10143,"Temple of the Sacred Tooth Relic",3
55260,4804,"Temple of the Sacred Tooth Relic",5
55261,5859,"Temple of the Sacred Tooth Relic",4
55262,10144,"Temple of the Sacred Tooth Relic",4
55263,10145,"Temple of the Sacred Tooth Relic",5
55264,1983,"Temple of the Sacred Tooth Relic",4
55265,2719,"Temple of the Sacred Tooth Relic",3
55266,4795,"Temple of the Sacred Tooth Relic",4
55267,10146,"Temple of the Sacred Tooth Relic",1
55268,802,"Temple of the Sacred Tooth Relic",3
55269,5869,"Temple of the Sacred Tooth Relic",5
55270,10147,"Temple of the Sacred Tooth Relic",5
55271,5870,"Temple of the Sacred Tooth Relic",4
55272,7447,"Temple of the Sacred Tooth Relic",5
55273,10148,"Temple of the Sacred Tooth Relic",4
55274,1513,"Temple of the Sacred Tooth Relic",4
55275,10149,"Temple of the Sacred Tooth Relic",5
55276,1851,"Temple of the Sacred Tooth Relic",3
55277,10150,"Temple of the Sacred Tooth Relic",2
55278,2185,"Temple of the Sacred Tooth Relic",4
55279,10019,"Temple of the Sacred Tooth Relic",4
55280,227,"Temple of the Sacred Tooth Relic",5
55281,4915,"Temple of the Sacred Tooth Relic",1
55282,3148,"Temple of the Sacred Tooth Relic",4
55283,6304,"Temple of the Sacred Tooth Relic",5
55284,5112,"Temple of the Sacred Tooth Relic",5
55285,2312,"Temple of the Sacred Tooth Relic",2
55286,9776,"Temple of the Sacred Tooth Relic",5
55287,1183,"Temple of the Sacred Tooth Relic",5
55288,1186,"Temple of the Sacred Tooth Relic",4
55289,10151,"Temple of the Sacred Tooth Relic",4
55290,10152,"Temple of the Sacred Tooth Relic",5
55291,10153,"Temple of the Sacred Tooth Relic",5
55292,10154,"Temple of the Sacred Tooth Relic",4
55293,2313,"Temple of the Sacred Tooth Relic",3
55294,10155,"Temple of the Sacred Tooth Relic",5
55295,10156,"Temple of the Sacred Tooth Relic",1
55296,3152,"Temple of the Sacred Tooth Relic",5
55297,4808,"Temple of the Sacred Tooth Relic",5
55298,2235,"Temple of the Sacred Tooth Relic",3
55299,10157,"Temple of the Sacred Tooth Relic",3
55300,10158,"Temple of the Sacred Tooth Relic",5
55301,10159,"Temple of the Sacred Tooth Relic",3
55302,4140,"Temple of the Sacred Tooth Relic",5
55303,10160,"Temple of the Sacred Tooth Relic",4
55304,10161,"Temple of the Sacred Tooth Relic",5
55305,10162,"Temple of the Sacred Tooth Relic",5
55306,10163,"Temple of the Sacred Tooth Relic",5
55307,10164,"Temple of the Sacred Tooth Relic",3
55308,10165,"Temple of the Sacred Tooth Relic",4
55309,2723,"Temple of the Sacred Tooth Relic",5
55310,7288,"Temple of the Sacred Tooth Relic",4
55311,2553,"Temple of the Sacred Tooth Relic",5
55312,10166,"Temple of the Sacred Tooth Relic",5
55313,5944,"Temple of the Sacred Tooth Relic",5
55314,7449,"Temple of the Sacred Tooth Relic",5
55315,10167,"Temple of the Sacred Tooth Relic",5
55316,4818,"Temple of the Sacred Tooth Relic",5
55317,10168,"Temple of the Sacred Tooth Relic",4
